"","T2M_MAX","T2M_MIN","RH2M","T2M","PRECTOTCORR","WS2M","QV2M"
"1",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"2",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"3",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"4",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"5",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"6",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"7",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"8",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"9",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"10",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"11",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"12",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"13",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"14",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"15",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"16",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"17",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"18",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"19",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"20",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"21",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"22",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"23",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"24",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"25",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"26",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"27",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"28",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"29",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"30",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"31",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"32",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"33",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"34",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"35",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"36",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"37",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"38",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"39",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"40",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"41",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"42",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"43",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"44",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"45",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"46",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"47",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"48",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"49",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"50",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"51",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"52",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"53",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"54",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"55",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"56",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"57",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"58",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"59",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"60",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"61",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"62",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"63",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"64",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"65",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"66",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"67",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"68",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"69",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"70",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"71",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"72",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"73",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"74",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"75",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"76",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"77",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"78",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"79",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"80",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"81",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"82",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"83",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"84",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"85",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"86",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"87",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"88",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"89",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"90",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"91",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"92",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"93",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"94",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"95",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"96",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"97",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"98",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"99",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"100",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"101",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"102",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"103",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"104",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"105",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"106",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"107",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"108",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"109",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"110",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"111",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"112",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"113",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"114",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
"115",26.7444444444444,12.7189947089947,55.277671957672,19.6166666666667,1.66455026455026,2.90492063492063,8.22005291005291
